	Symbol	Alias	Name	RNA_seq
51144.1	HSD17B12	['KAR', 'SDR12C1']	hydroxysteroid 17-beta dehydrogenase 12	61
51170.1	HSD17B11	['17-BETA-HSD11', '17-BETA-HSDXI', '17BHSD11', 'DHRS8', 'PAN1B', 'RETSDR2', 'SDR16C2']	hydroxysteroid 17-beta dehydrogenase 11	134
64834.1	ELOVL1	['CGI-88', 'IKSHD', 'Ssc1']	ELOVL fatty acid elongase 1	114.666666666667
83401.1	ELOVL3	['CIG-30', 'CIG30']	ELOVL fatty acid elongase 3	0
79993.1	ELOVL7		ELOVL fatty acid elongase 7	36
401494.1	HACD4	PTPLAD2	3-hydroxyacyl-CoA dehydratase 4	4
51495.1	HACD3	['B-IND1', 'BIND1', 'HSPC121', 'PTPLAD1']	3-hydroxyacyl-CoA dehydratase 3	388.666666666667
192286.1	HIGD2A	RCF1b	HIG1 hypoxia inducible domain family member 2A	72
201562.1	HACD2	PTPLB	3-hydroxyacyl-CoA dehydratase 2	284.333333333333
9200.1	HACD1	['CAP', 'PTPLA']	3-hydroxyacyl-CoA dehydratase 1	17.6666666666667
253017.1	TECRL	['CPVT3', 'GPSN2L', 'SRD5A2L2', 'TERL']	trans-2,3-enoyl-CoA reductase like	0
9524.1	TECR	['GPSN2', 'MRT14', 'SC2', 'TER']	trans-2,3-enoyl-CoA reductase	49.6666666666667
283985.1	FADS6	FP18279	fatty acid desaturase 6	0.333333333333333
3995.1	FADS3	['CYB5RP', 'LLCDL3']	fatty acid desaturase 3	55
1155.1	TBCB	['CG22', 'CKAP1', 'CKAPI']	tubulin folding cofactor B	89.6666666666667
123096.1	SLC25A29	['C14orf69', 'CACL', 'ORNT3']	solute carrier family 25 member 29	32
114571.1	SLC22A9	['HOAT4', 'OAT4', 'OAT7', 'UST3H', 'ust3']	solute carrier family 22 member 9	0
57016.1	AKR1B10	['AKR1B11', 'AKR1B12', 'ALDRLn', 'ARL-1', 'ARL1', 'HIS', 'HSI']	aldo-keto reductase family 1 member B10	2.66666666666667
79707.1	NOL9	['Grc3', 'NET6']	nucleolar protein 9	188.333333333333
9917.1	FAM20B	gxk1	FAM20B glycosaminoglycan xylosylkinase	240
79672.1	FN3KRP	FN3KL	fructosamine 3 kinase related protein	63
64122.1	FN3K		fructosamine 3 kinase	9
55277.1	FGGY		FGGY carbohydrate kinase domain containing	6
93650.1	ACP4	['ACPT', 'AI1J']	acid phosphatase 4	4.33333333333333
92370.1	PXYLP1	['ACPL2', 'HEL124', 'XYLP']	2-phosphoxylose phosphatase 1	38.6666666666667
390928.1	ACP7	['PAPL', 'PAPL1']	acid phosphatase 7, tartrate resistant (putative)	4.66666666666667
139596.1	UPRT	['FUR1', 'UPP']	uracil phosphoribosyltransferase homolog	12
55066.1	PDPR	PDP3	pyruvate dehydrogenase phosphatase regulatory subunit	280
283208.1	P4HA3		prolyl 4-hydroxylase subunit alpha 3	5.33333333333333
8974.1	P4HA2	MYP25	prolyl 4-hydroxylase subunit alpha 2	93.6666666666667
5033.1	P4HA1	P4HA	prolyl 4-hydroxylase subunit alpha 1	108.666666666667
8041.1				4655
58478.1	ENOPH1	['E1', 'MASA', 'MST145', 'mtnC']	enolase-phosphatase 1	68
55256.1	ADI1	['APL1', 'ARD', 'Fe-ARD', 'HMFT1638', 'MTCBP1', 'Ni-ARD', 'SIPL', 'mtnD']	acireductone dioxygenase 1	62.3333333333333
259307.1	IL4I1	['FIG1', 'LAAO', 'LAO']	interleukin 4 induced 1	1.33333333333333
81894.1	SLC25A28	['MFRN2', 'MRS3/4', 'MRS4L', 'NPD016']	solute carrier family 25 member 28	30.3333333333333
51312.1	SLC25A37	['HT015', 'MFRN', 'MFRN1', 'MSC', 'MSCP', 'PRO1278', 'PRO1584', 'PRO2217']	solute carrier family 25 member 37	157
9107.1	MTMR6		myotubularin related protein 6	44
22908.1	SACM1L	SAC1	SAC1 like phosphatidylinositide phosphatase	54
9108.1	MTMR7		myotubularin related protein 7	6.66666666666667
374462.1	PTPRQ	['DFNA73', 'DFNB84', 'DFNB84A', 'PTPGMC1', 'R-PTP-Q']	protein tyrosine phosphatase receptor type Q	3
22876.1	INPP5F	['MSTP007', 'MSTPO47', 'SAC2', 'hSAC2']	inositol polyphosphate-5-phosphatase F	87.6666666666667
84814.1	PLPP7	['C9orf67', 'NET39', 'PPAPDC3']	phospholipid phosphatase 7 (inactive)	0.333333333333333
403313.1	PLPP6	['PDP1', 'PPAPDC2', 'PSDP', 'bA6J24.6']	phospholipid phosphatase 6	14.6666666666667
29085.1	PHPT1	['CGI-202', 'HEL-S-132P', 'HSPC141', 'PHP', 'PHP14']	phosphohistidine phosphatase 1	55.3333333333333
145553.1	MDP1	['FN6PASE', 'MDP-1']	magnesium dependent phosphatase 1	0
51559.1	NT5DC3	['TU12B1-TY', 'TU12B1TY']	5'-nucleotidase domain containing 3	128.333333333333
23371.1	TNS2	['C1-TEN', 'C1TEN', 'TENC1']	tensin 2	62.6666666666667
64419.1	MTMR14	C3orf29	myotubularin related protein 14	54
9896.1	FIG4	['ALS11', 'BTOP', 'CMT4J', 'KIAA0274', 'SAC3', 'YVS', 'dJ249I4.1']	FIG4 phosphoinositide 5-phosphatase	15.3333333333333
23203.1	PMPCA	['Alpha-MPP', 'CLA1', 'CPD3', 'INPP5E', 'P-55', 'SCAR2']	peptidase, mitochondrial processing subunit alpha	63.6666666666667
8446.1	DUSP11	PIR1	dual specificity phosphatase 11	51.6666666666667
138639.1	PTPDC1	PTP9Q22	protein tyrosine phosphatase domain containing 1	28.6666666666667
55613.1	MTMR8		myotubularin related protein 8	1.66666666666667
51496.1	CTDSPL2	['HSPC058', 'HSPC129', 'SCP4']	CTD small phosphatase like 2	216.666666666667
163404.1	PLPPR5	['LPPR5', 'PAP2', 'PAP2D', 'PRG5']	phospholipid phosphatase related 5	0.666666666666667
9562.1	MINPP1	['HIPER1', 'MINPP2', 'MIPP']	multiple inositol-polyphosphate phosphatase 1	69.6666666666667
3705.1	ITPK1	ITRPK1	inositol-tetrakisphosphate 1-kinase	81.6666666666667
138429.1	PIP5KL1	PIPKH	phosphatidylinositol-4-phosphate 5-kinase like 1	7.66666666666667
10170.1	DHRS9	['3-alpha-HSD', '3ALPHA-HSD', 'RDH-E2', 'RDH-TBE', 'RDH15', 'RDHL', 'RDHTBE', 'RETSDR8', 'SDR9C4']	dehydrogenase/reductase 9	0
9249.1	DHRS3	['DD83.1', 'RDH17', 'Rsdr1', 'SDR1', 'SDR16C1', 'retSDR1']	dehydrogenase/reductase 3	4.66666666666667
220074.1	LRTOMT	['CFAP111', 'DFNB63', 'LRRC51']	leucine rich transmembrane and O-methyltransferase domain containing	16.6666666666667
1733.1	DIO1	['5DI', 'TXDI1']	iodothyronine deiodinase 1	3.33333333333333
1735.1	DIO3	['5DIII', 'D3', 'DIOIII', 'TXDI3']	iodothyronine deiodinase 3	0
1734.1	DIO2	['5DII', 'D2', 'DIOII', 'SelY', 'TXDI2']	iodothyronine deiodinase 2	24
6819.1	SULT1C2	['ST1C1', 'ST1C2', 'SULT1C1', 'humSULTC2']	sulfotransferase family 1C member 2	3
27284.1	SULT1B1	['ST1B1', 'ST1B2', 'SULT1B2']	sulfotransferase family 1B member 1	2
84274.1	COQ5		coenzyme Q5, methyltransferase	39.6666666666667
55904.1	KMT2E	['HDCMC04P', 'MLL5', 'NKp44L', 'ODLURO']	lysine methyltransferase 2E (inactive)	298
58508.1	KMT2C	['HALR', 'KLEFS2', 'MLL3']	lysine methyltransferase 2C	203
4297.1	KMT2A	['ALL-1', 'CXXC7', 'HRX', 'HTRX1', 'MLL', 'MLL1', 'MLL1A', 'TRX1', 'WDSTS']	lysine methyltransferase 2A	466.333333333333
84787.1	KMT5C	['SUV420H2', 'Suv4-20h2']	lysine methyltransferase 5C	26.3333333333333
6839.1	SUV39H1	['H3-K9-HMTase 1', 'KMT1A', 'MG44', 'SUV39H']	suppressor of variegation 3-9 homolog 1	68
23067.1	SETD1B	['KMT2G', 'Set1B']	SET domain containing 1B, histone lysine methyltransferase	123.333333333333
10919.1	EHMT2	['BAT8', 'C6orf30', 'G9A', 'GAT8', 'KMT1C', 'NG36']	euchromatic histone lysine methyltransferase 2	110
29072.1	SETD2	['HBP231', 'HIF-1', 'HIP-1', 'HSPC069', 'HYPB', 'KMT3A', 'LLS', 'SET2', 'p231HBP']	SET domain containing 2, histone lysine methyltransferase	392.666666666667
64324.1	NSD1	['ARA267', 'KMT3B', 'SOTOS', 'SOTOS1', 'STO']	nuclear receptor binding SET domain protein 1	562.666666666667
9739.1	SETD1A	['EPEDD', 'KMT2F', 'Set1', 'Set1A']	SET domain containing 1A, histone lysine methyltransferase	150.666666666667
9757.1	KMT2B	['CXXC10', 'DYT28', 'HRX2', 'MLL1B', 'MLL2', 'MLL4', 'TRX2', 'WBP-7', 'WBP7']	lysine methyltransferase 2B	152.333333333333
7468.1	NSD2	['KMT3F', 'KMT3G', 'MMSET', 'REIIBP', 'TRX5', 'WHS', 'WHSC1']	nuclear receptor binding SET domain protein 2	593
84444.1	DOT1L	['DOT1', 'KMT4']	DOT1 like histone lysine methyltransferase	104
6419.1	SETMAR	['METNASE', 'Mar1']	SET domain and mariner transposase fusion gene	45.6666666666667
79723.1	SUV39H2	KMT1B	suppressor of variegation 3-9 homolog 2	82.3333333333333
51111.1	KMT5B	['CGI-85', 'CGI85', 'MRD51', 'SUV420H1']	lysine methyltransferase 5B	116.666666666667
54904.1	NSD3	['KMT3F', 'KMT3G', 'WHISTLE', 'WHSC1L1', 'pp14328']	nuclear receptor binding SET domain protein 3	260
8085.1	KMT2D	['AAD10', 'ALR', 'CAGL114', 'KABUK1', 'KMS', 'MLL2', 'MLL4', 'TNRC21']	lysine methyltransferase 2D	646.666666666667
83852.1	SETDB2	['C13orf4', 'CLLD8', 'CLLL8', 'KMT1F']	SET domain bifurcated histone lysine methyltransferase 2	15
79813.1	EHMT1	['EHMT1-IT1', 'EUHMTASE1', 'Eu-HMTase1', 'FP13812', 'GLP', 'GLP1', 'KLEFS1', 'KMT1D']	euchromatic histone lysine methyltransferase 1	150.333333333333
64754.1	SMYD3	['KMT3E', 'ZMYND1', 'ZNFN3A1', 'bA74P14.1']	SET and MYND domain containing 3	26.3333333333333
80854.1	SETD7	['KMT7', 'SET7', 'SET7/9', 'SET9']	SET domain containing 7, histone lysine methyltransferase	242
9869.1	SETDB1	['ESET', 'H3-K9-HMTase4', 'KG1T', 'KMT1E', 'TDRD21']	SET domain bifurcated histone lysine methyltransferase 1	82.3333333333333
55870.1	ASH1L	['ASH1', 'ASH1L1', 'KMT2H', 'MRD52']	ASH1 like histone lysine methyltransferase	520
387893.1	KMT5A	['PR-Set7', 'PR/SET07', 'SET07', 'SET8', 'SETD8']	lysine methyltransferase 5A	99.6666666666667
23478.1	SEC11A	['1810012E07Rik', 'SEC11L1', 'SPC18', 'SPCS4A', 'sid2895']	SEC11 homolog A, signal peptidase complex subunit	106
90701.1	SEC11C	['SEC11L3', 'SPC21', 'SPCS4C']	SEC11 homolog C, signal peptidase complex subunit	10.6666666666667
9789.1	SPCS2		signal peptidase complex subunit 2	57
28972.1	SPCS1	['HSPC033', 'SPC1', 'SPC12', 'YJR010C-A']	signal peptidase complex subunit 1	68.6666666666667
60559.1	SPCS3	['PRO3567', 'SPC22', 'SPC22/23', 'SPC23', 'SPC3', 'YLR066W']	signal peptidase complex subunit 3	232
57171.1	DOLPP1	LSFR2	dolichyldiphosphatase 1	30.3333333333333
4249.1	MGAT5	['GNT-V', 'GNT-VA', 'MGAT5A', 'glcNAc-T V']	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase	166.333333333333
25834.1	MGAT4C	['GNTIVH', 'HGNT-IV-H']	MGAT4 family member C	3
137902.1	PXDNL	['PMR1', 'PRM1', 'VPO2']	peroxidasin like	1.33333333333333
7837.1	PXDN	['ASGD7', 'COPOA', 'D2S448', 'D2S448E', 'MG50', 'PRG2', 'PXN', 'VPO']	peroxidasin	439.333333333333
9677.1	PPIP5K1	['HISPPD2A', 'IP6K', 'IPS1', 'VIP1', 'hsVIP1']	diphosphoinositol pentakisphosphate kinase 1	69.6666666666667
23262.1	PPIP5K2	['CFAP160', 'DFNB100', 'HISPPD1', 'IP7K2', 'VIP2']	diphosphoinositol pentakisphosphate kinase 2	110.666666666667
26007.1	TKFC	['DAK', 'NET45', 'TKFCD']	triokinase and FMN cyclase	49
158584.1	FAAH2	AMDD	fatty acid amide hydrolase 2	1.33333333333333
283209.1	PGM2L1	['BM32A', 'PMMLP']	phosphoglucomutase 2 like 1	98
1066.1	CES1	['ACAT', 'CE-1', 'CEH', 'CES2', 'HMSE', 'HMSE1', 'PCE-1', 'REH', 'SES1', 'TGH', 'hCE-1']	carboxylesterase 1	0
221223.1	CES5A	['CAUXIN', 'CES4C1', 'CES5', 'CES7', 'HEL126']	carboxylesterase 5A	0.333333333333333
23491.1	CES3	ES31	carboxylesterase 3	6
1208.1	CLPS		colipase	0
55244.1	SLC47A1	MATE1	solute carrier family 47 member 1	1.33333333333333
146802.1	SLC47A2	['MATE2', 'MATE2-B', 'MATE2-K', 'MATE2K']	solute carrier family 47 member 2	1.33333333333333
345274.1	SLC10A6	SOAT	solute carrier family 10 member 6	0
116085.1	SLC22A12	['OAT4L', 'RST', 'URAT1']	solute carrier family 22 member 12	0
123688.1	HYKK	AGPHD1	hydroxylysine kinase	5.33333333333333
100288072.1	SDR42E2		short chain dehydrogenase/reductase family 42E, member 2	1
51171.1	HSD17B14	['DHRS10', 'SDR47C1', 'retSDR3']	hydroxysteroid 17-beta dehydrogenase 14	3.66666666666667
441282.1	AKR1B15	['AKR1B10L', 'AKR1B10L, AK1R1B7', 'AKR1R1B7']	aldo-keto reductase family 1 member B15	0
340811.1	AKR1C8P	AKR1CL1	aldo-keto reductase family 1 member C8, pseudogene	0.666666666666667
51741.1	WWOX	['D16S432E', 'EIEE28', 'FOR', 'FRA16D', 'HHCMA56', 'PRO0128', 'SCAR12', 'SDR41C1', 'WOX1']	WW domain containing oxidoreductase	26.6666666666667
374875.1	HSD11B1L	['11-DH3', '11-beta-HSD3', 'HSD1L', 'HSD3', 'SCDR10', 'SCDR10B', 'SDR26C2']	hydroxysteroid 11-beta dehydrogenase 1 like	10
84869.1	CBR4	SDR45C1	carbonyl reductase 4	26.6666666666667
93517.1	SDR42E1	HSPC105	short chain dehydrogenase/reductase family 42E, member 1	69.6666666666667
1487.1	CTBP1	['BARS', 'HADDTS']	C-terminal binding protein 1	97.6666666666667
121214.1	SDR9C7	['ARCI13', 'RDHS', 'SDR-O', 'SDRO']	short chain dehydrogenase/reductase family 9C member 7	0.333333333333333
56898.1	BDH2	['DHRS6', 'EFA6R', 'PRO20933', 'SDR15C1', 'UCPA-OR', 'UNQ6308']	3-hydroxybutyrate dehydrogenase 2	12
10553.1	HTATIP2	['CC3', 'SDR44U1', 'TIP30']	HIV-1 Tat interactive protein 2	70.3333333333333
10202.1	DHRS2	['HEP27', 'SDR25C1']	dehydrogenase/reductase 2	4655
133121.1	ENPP6	NPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6	0
85007.1	PHYKPL	['AGXT2L2', 'PHLU']	5-phosphohydroxy-L-lysine phospho-lyase	70
251.1	ALPG	['ALPPL', 'ALPPL2', 'GCAP']	alkaline phosphatase, germ cell	0.666666666666667
250.1	ALPP	['ALP', 'ALPI', 'IAP', 'PALP', 'PLAP', 'PLAP-1']	alkaline phosphatase, placental	2.33333333333333
200931.1	SLC51A	['OSTA', 'OSTalpha']	solute carrier family 51 subunit alpha	6.66666666666667
123264.1	SLC51B	['OSTB', 'OSTBETA']	solute carrier family 51 subunit beta	0
10941.1	UGT2A1	UDPGT2A1	UDP glucuronosyltransferase family 2 member A1 complex locus	0
79799.1	UGT2A3		UDP glucuronosyltransferase family 2 member A3	0
0				4655
5446.1	PON3		paraoxonase 3	0.333333333333333
518.1	ATP5MC3	['ATP5G3', 'P3']	ATP synthase membrane subunit c locus 3	70.3333333333333
506.1	ATP5F1B	['ATP5B', 'ATPMB', 'ATPSB', 'HEL-S-271']	ATP synthase F1 subunit beta	491
267020.1	ATP5MGL	['ATP5K2', 'ATP5L2']	ATP synthase membrane subunit g like	4.33333333333333
10476.1	ATP5PD	['APT5H', 'ATP5H', 'ATPQ']	ATP synthase peripheral stalk subunit d	90.3333333333333
518.3	ATP5MC3	['ATP5G3', 'P3']	ATP synthase membrane subunit c locus 3	70.3333333333333
522.1	ATP5PF	['ATP5', 'ATP5A', 'ATP5J', 'ATPM', 'CF6', 'F6']	ATP synthase peripheral stalk subunit F6	83.3333333333333
539.1	ATP5PO	['ATP5O', 'ATPO', 'HMC08D05', 'OSCP']	ATP synthase peripheral stalk subunit OSCP	38.3333333333333
517.1	ATP5MC2	['ATP5A', 'ATP5G2']	ATP synthase membrane subunit c locus 2	221.666666666667
10476.2	ATP5PD	['APT5H', 'ATP5H', 'ATPQ']	ATP synthase peripheral stalk subunit d	90.3333333333333
4905.1	NSF	['SEC18', 'SKD2']	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	113.666666666667
517.2	ATP5MC2	['ATP5A', 'ATP5G2']	ATP synthase membrane subunit c locus 2	221.666666666667
514.2	ATP5F1E	['ATP5E', 'ATPE', 'MC5DN3']	ATP synthase F1 subunit epsilon	114.666666666667
518.2	ATP5MC3	['ATP5G3', 'P3']	ATP synthase membrane subunit c locus 3	70.3333333333333
516.2	ATP5MC1	['ATP5A', 'ATP5G', 'ATP5G1']	ATP synthase membrane subunit c locus 1	57.6666666666667
515.3	ATP5PB	['ATP5F1', 'PIG47']	ATP synthase peripheral stalk-membrane subunit b	211.333333333333
9551.1	ATP5MF	['ATP5J2', 'ATP5JL']	ATP synthase membrane subunit f	54.3333333333333
522.3	ATP5PF	['ATP5', 'ATP5A', 'ATP5J', 'ATPM', 'CF6', 'F6']	ATP synthase peripheral stalk subunit F6	83.3333333333333
10632.1	ATP5MG	['ATP5JG', 'ATP5L']	ATP synthase membrane subunit g	38.3333333333333
498.3	ATP5F1A	['ATP5A', 'ATP5A1', 'ATP5AL2', 'ATPM', 'COXPD22', 'HEL-S-123m', 'MC5DN4', 'MOM2', 'OMR', 'ORM', 'hATP1']	ATP synthase F1 subunit alpha	279.666666666667
513.2	ATP5F1D	['ATP5D', 'MC5DN5']	ATP synthase F1 subunit delta	41.6666666666667
509.2	ATP5F1C	['ATP5C', 'ATP5C1', 'ATP5CL1']	ATP synthase F1 subunit gamma	131
516.1	ATP5MC1	['ATP5A', 'ATP5G', 'ATP5G1']	ATP synthase membrane subunit c locus 1	57.6666666666667
514.1	ATP5F1E	['ATP5E', 'ATPE', 'MC5DN3']	ATP synthase F1 subunit epsilon	114.666666666667
9551.2	ATP5MF	['ATP5J2', 'ATP5JL']	ATP synthase membrane subunit f	54.3333333333333
522.2	ATP5PF	['ATP5', 'ATP5A', 'ATP5J', 'ATPM', 'CF6', 'F6']	ATP synthase peripheral stalk subunit F6	83.3333333333333
522.5	ATP5PF	['ATP5', 'ATP5A', 'ATP5J', 'ATPM', 'CF6', 'F6']	ATP synthase peripheral stalk subunit F6	83.3333333333333
515.1	ATP5PB	['ATP5F1', 'PIG47']	ATP synthase peripheral stalk-membrane subunit b	211.333333333333
522.4	ATP5PF	['ATP5', 'ATP5A', 'ATP5J', 'ATPM', 'CF6', 'F6']	ATP synthase peripheral stalk subunit F6	83.3333333333333
509.1	ATP5F1C	['ATP5C', 'ATP5C1', 'ATP5CL1']	ATP synthase F1 subunit gamma	131
513.1	ATP5F1D	['ATP5D', 'MC5DN5']	ATP synthase F1 subunit delta	41.6666666666667
498.1	ATP5F1A	['ATP5A', 'ATP5A1', 'ATP5AL2', 'ATPM', 'COXPD22', 'HEL-S-123m', 'MC5DN4', 'MOM2', 'OMR', 'ORM', 'hATP1']	ATP synthase F1 subunit alpha	279.666666666667
498.2	ATP5F1A	['ATP5A', 'ATP5A1', 'ATP5AL2', 'ATPM', 'COXPD22', 'HEL-S-123m', 'MC5DN4', 'MOM2', 'OMR', 'ORM', 'hATP1']	ATP synthase F1 subunit alpha	279.666666666667
515.2	ATP5PB	['ATP5F1', 'PIG47']	ATP synthase peripheral stalk-membrane subunit b	211.333333333333
521.1	ATP5ME	['ATP5I', 'ATP5K']	ATP synthase membrane subunit e	7.66666666666667
27109.1	DMAC2L	['ATP5S', 'ATPW', 'FB', 'HSU79253']	distal membrane arm assembly complex 2 like	46.3333333333333
9551.3	ATP5MF	['ATP5J2', 'ATP5JL']	ATP synthase membrane subunit f	54.3333333333333
7386.1	UQCRFS1	['MC3DN10', 'RIP1', 'RIS1', 'RISP', 'UQCR5']	ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1	190.666666666667
7388.1	UQCRH	['QCR6', 'UQCR8']	ubiquinol-cytochrome c reductase hinge protein	72.3333333333333
7381.1	UQCRB	['MC3DN3', 'QCR7', 'QP-C', 'QPC', 'UQBC', 'UQBP', 'UQCR6', 'UQPC']	ubiquinol-cytochrome c reductase binding protein	79.3333333333333
27089.1	UQCRQ	['MC3DN4', 'QCR8', 'QP-C', 'QPC', 'UQCR7']	ubiquinol-cytochrome c reductase complex III subunit VII	163.333333333333
1537.1	CYC1	['MC3DN6', 'UQCR4']	cytochrome c1	327.333333333333
29796.2	UQCR10	['HSPC051', 'HSPC119', 'HSPC151', 'QCR9', 'UCCR7.2', 'UCRC']	ubiquinol-cytochrome c reductase, complex III subunit X	105
7385.1	UQCRC2	['MC3DN5', 'QCR2', 'UQCR2']	ubiquinol-cytochrome c reductase core protein 2	157.333333333333
10975.1	UQCR11	['0710008D09Rik', 'QCR10', 'UQCR']	ubiquinol-cytochrome c reductase, complex III subunit XI	27.6666666666667
7384.1	UQCRC1	['D3S3191', 'QCR1', 'UQCR1']	ubiquinol-cytochrome c reductase core protein 1	112.333333333333
29796.1	UQCR10	['HSPC051', 'HSPC119', 'HSPC151', 'QCR9', 'UCCR7.2', 'UCRC']	ubiquinol-cytochrome c reductase, complex III subunit X	105
4519.1	CYTB	MTCYB	cytochrome b	0
9016.2	SLC25A14	['BMCP1', 'UCP5']	solute carrier family 25 member 14	8.66666666666667
9481.1	SLC25A27	UCP4	solute carrier family 25 member 27	13.3333333333333
7352.1	UCP3	SLC25A9	uncoupling protein 3	8
9016.1	SLC25A14	['BMCP1', 'UCP5']	solute carrier family 25 member 14	8.66666666666667
7352.2	UCP3	SLC25A9	uncoupling protein 3	8
7351.1	UCP2	['BMIQ4', 'SLC25A8', 'UCPH']	uncoupling protein 2	137
4725.1	NDUFS5	['CI-15k', 'CI15K']	NADH:ubiquinone oxidoreductase subunit S5	75
374291.1	NDUFS7	['CI-20', 'CI-20KD', 'MC1DN3', 'MY017', 'PSST']	NADH:ubiquinone oxidoreductase core subunit S7	17
4726.1	NDUFS6	['CI-13kA', 'CI-13kD-A', 'CI13KDA', 'MC1DN9']	NADH:ubiquinone oxidoreductase subunit S6	39.3333333333333
4538.1	ND4	MTND4	NADH dehydrogenase, subunit 4 (complex I)	0
51079.1	NDUFA13	['B16.6', 'CDA016', 'CGI-39', 'GRIM-19', 'GRIM19', 'MC1DN28']	NADH:ubiquinone oxidoreductase subunit A13	16
4722.1	NDUFS3	['CI-30', 'MC1DN8']	NADH:ubiquinone oxidoreductase core subunit S3	50.6666666666667
4715.1	NDUFB9	['B22', 'CI-B22', 'LYRM3', 'MC1DN24', 'UQOR22']	NADH:ubiquinone oxidoreductase subunit B9	159.333333333333
4710.1	NDUFB4	['B15', 'CI-B15']	NADH:ubiquinone oxidoreductase subunit B4	102.666666666667
4712.1	NDUFB6	['B17', 'CI']	NADH:ubiquinone oxidoreductase subunit B6	38
4702.1	NDUFA8	['CI-19KD', 'CI-PGIV', 'PGIV']	NADH:ubiquinone oxidoreductase subunit A8	21
4708.1	NDUFB2	['AGGG', 'CI-AGGG']	NADH:ubiquinone oxidoreductase subunit B2	13.3333333333333
7991.1	TUSC3	['D8S1992', 'M33', 'MRT22', 'MRT7', 'MagT2', 'N33', 'OST3A', 'SLC58A2']	tumor suppressor candidate 3	160.666666666667
4719.1	NDUFS1	['CI-75Kd', 'CI-75k', 'MC1DN5', 'PRO1304']	NADH:ubiquinone oxidoreductase core subunit S1	169.333333333333
4539.1	ND4L	MTND4L	NADH dehydrogenase, subunit 4L (complex I)	0
4695.1	NDUFA2	['B8', 'CD14', 'CIB8', 'MC1DN13']	NADH:ubiquinone oxidoreductase subunit A2	30.6666666666667
4731.2	NDUFV3	['CI-10k', 'CI-9KD']	NADH:ubiquinone oxidoreductase subunit V3	75.6666666666667
4716.1	NDUFB10	PDSW	NADH:ubiquinone oxidoreductase subunit B10	71.6666666666667
4717.1	NDUFC1	KFYI	NADH:ubiquinone oxidoreductase subunit C1	19
4698.1	NDUFA5	['B13', 'CI-13KD-B', 'CI-13kB', 'NUFM', 'UQOR13']	NADH:ubiquinone oxidoreductase subunit A5	42
4535.1	ND1	MTND1	NADH dehydrogenase, subunit 1 (complex I)	0
4697.1	NDUFA4	['CI-9k', 'CI-MLRQ', 'COXFA4', 'MLRQ']	NDUFA4 mitochondrial complex associated	166.333333333333
4701.1	NDUFA7	['B14.5a', 'CI-B14.5a']	NADH:ubiquinone oxidoreductase subunit A7	2
55967.1	NDUFA12	['B17.2', 'DAP13', 'MC1DN23']	NADH:ubiquinone oxidoreductase subunit A12	40.6666666666667
4709.1	NDUFB3	['B12', 'CI-B12', 'MC1DN25']	NADH:ubiquinone oxidoreductase subunit B3	50
4728.1	NDUFS8	['CI-23k', 'CI23KD', 'MC1DN2', 'TYKY']	NADH:ubiquinone oxidoreductase core subunit S8	113
4700.1	NDUFA6	['B14', 'CI-B14', 'LYRM6', 'MC1DN33', 'NADHB14']	NADH:ubiquinone oxidoreductase subunit A6	97
4694.1	NDUFA1	['CI-MWFE', 'MC1DN12', 'MWFE', 'ZNF183']	NADH:ubiquinone oxidoreductase subunit A1	18.6666666666667
4723.1	NDUFV1	['CI-51K', 'CI51KD', 'MC1DN4', 'UQOR1']	NADH:ubiquinone oxidoreductase core subunit V1	79.6666666666667
4729.1	NDUFV2	['CI-24k', 'MC1DN7']	NADH:ubiquinone oxidoreductase core subunit V2	12.6666666666667
4536.1	ND2	MTND2	MTND2	0
4712.2	NDUFB6	['B17', 'CI']	NADH:ubiquinone oxidoreductase subunit B6	38
54539.1	NDUFB11	['CI-ESSS', 'ESSS', 'MC1DN30', 'NP17.3', 'Np15', 'P17.3']	NADH:ubiquinone oxidoreductase subunit B11	84
4537.1	ND3	MTND3	NADH dehydrogenase, subunit 3 (complex I)	0
4718.1	NDUFC2	['B14.5b', 'CI-B14.5b', 'HLC-1', 'NADHDH2']	NADH:ubiquinone oxidoreductase subunit C2	97.6666666666667
4540.1	ND5	MTND5	NADH dehydrogenase, subunit 5 (complex I)	0
4713.1	NDUFB7	['B18', 'CI-B18']	NADH:ubiquinone oxidoreductase subunit B7	40.6666666666667
4707.1	NDUFB1	['CI-MNLL', 'CI-SGDH', 'MNLL']	NADH:ubiquinone oxidoreductase subunit B1	12.3333333333333
7991.2	TUSC3	['D8S1992', 'M33', 'MRT22', 'MRT7', 'MagT2', 'N33', 'OST3A', 'SLC58A2']	tumor suppressor candidate 3	160.666666666667
4705.1	NDUFA10	['CI-42KD', 'CI-42k', 'MC1DN22']	NADH:ubiquinone oxidoreductase subunit A10	148
4711.1	NDUFB5	['CISGDH', 'SGDH']	NADH:ubiquinone oxidoreductase subunit B5	59.6666666666667
4541.1	ND6	MTND6	NADH dehydrogenase, subunit 6 (complex I)	0
